w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-27.55+0.1j)	 (4.14223e-05+0j)	 (4.14223e-05+0j)	 (9.3264e-05+0j)	 (9.3264e-05+0j)
 (-27.525+0.1j)	 (4.14978e-05+0j)	 (4.14978e-05+0j)	 (9.43014e-05+0j)	 (9.43014e-05+0j)
 (-27.5+0.1j)	 (4.15734e-05+0j)	 (4.15734e-05+0j)	 (9.53407e-05+0j)	 (9.53407e-05+0j)
 (-27.475+0.1j)	 (4.16493e-05+0j)	 (4.16493e-05+0j)	 (9.6382e-05+0j)	 (9.6382e-05+0j)
 (-27.45+0.1j)	 (4.17254e-05+0j)	 (4.17254e-05+0j)	 (9.74251e-05+0j)	 (9.74251e-05+0j)
 (-27.425+0.1j)	 (4.18017e-05+0j)	 (4.18017e-05+0j)	 (9.84702e-05+0j)	 (9.84702e-05+0j)
 (-27.4+0.1j)	 (4.18782e-05+0j)	 (4.18782e-05+0j)	 (9.95171e-05+0j)	 (9.95171e-05+0j)
 (-27.375+0.1j)	 (4.19549e-05+0j)	 (4.19549e-05+0j)	 (0.000100566+0j)	 (0.000100566+0j)
 (-27.35+0.1j)	 (4.20318e-05+0j)	 (4.20318e-05+0j)	 (0.000101617+0j)	 (0.000101617+0j)
 (-27.325+0.1j)	 (4.21089e-05+0j)	 (4.21089e-05+0j)	 (0.000102669+0j)	 (0.000102669+0j)
 (-27.3+0.1j)	 (4.21863e-05+0j)	 (4.21863e-05+0j)	 (0.000103724+0j)	 (0.000103724+0j)
 (-27.275+0.1j)	 (4.22639e-05+0j)	 (4.22639e-05+0j)	 (0.000104781+0j)	 (0.000104781+0j)
 (-27.25+0.1j)	 (4.23416e-05+0j)	 (4.23416e-05+0j)	 (0.000105839+0j)	 (0.000105839+0j)
 (-27.225+0.1j)	 (4.24196e-05+0j)	 (4.24196e-05+0j)	 (0.0001069+0j)	 (0.0001069+0j)
 (-27.2+0.1j)	 (4.24978e-05+0j)	 (4.24978e-05+0j)	 (0.000107962+0j)	 (0.000107962+0j)
 (-27.175+0.1j)	 (4.25763e-05+0j)	 (4.25763e-05+0j)	 (0.000109027+0j)	 (0.000109027+0j)
 (-27.15+0.1j)	 (4.26549e-05+0j)	 (4.26549e-05+0j)	 (0.000110093+0j)	 (0.000110093+0j)
 (-27.125+0.1j)	 (4.27338e-05+0j)	 (4.27338e-05+0j)	 (0.000111161+0j)	 (0.000111161+0j)
 (-27.1+0.1j)	 (4.28129e-05+0j)	 (4.28129e-05+0j)	 (0.000112232+0j)	 (0.000112232+0j)
 (-27.075+0.1j)	 (4.28922e-05+0j)	 (4.28922e-05+0j)	 (0.000113304+0j)	 (0.000113304+0j)
 (-27.05+0.1j)	 (4.29717e-05+0j)	 (4.29717e-05+0j)	 (0.000114378+0j)	 (0.000114378+0j)
 (-27.025+0.1j)	 (4.30515e-05+0j)	 (4.30515e-05+0j)	 (0.000115455+0j)	 (0.000115455+0j)
 (-27+0.1j)	 (4.31314e-05+0j)	 (4.31314e-05+0j)	 (0.000116533+0j)	 (0.000116533+0j)
 (-26.975+0.1j)	 (4.32116e-05+0j)	 (4.32116e-05+0j)	 (0.000117613+0j)	 (0.000117613+0j)
 (-26.95+0.1j)	 (4.32921e-05+0j)	 (4.32921e-05+0j)	 (0.000118695+0j)	 (0.000118695+0j)
 (-26.925+0.1j)	 (4.33727e-05+0j)	 (4.33727e-05+0j)	 (0.00011978+0j)	 (0.00011978+0j)
 (-26.9+0.1j)	 (4.34536e-05+0j)	 (4.34536e-05+0j)	 (0.000120866+0j)	 (0.000120866+0j)
 (-26.875+0.1j)	 (4.35347e-05+0j)	 (4.35347e-05+0j)	 (0.000121954+0j)	 (0.000121954+0j)
 (-26.85+0.1j)	 (4.3616e-05+0j)	 (4.3616e-05+0j)	 (0.000123045+0j)	 (0.000123045+0j)
 (-26.825+0.1j)	 (4.36976e-05+0j)	 (4.36976e-05+0j)	 (0.000124137+0j)	 (0.000124137+0j)
 (-26.8+0.1j)	 (4.37794e-05+0j)	 (4.37794e-05+0j)	 (0.000125232+0j)	 (0.000125232+0j)
 (-26.775+0.1j)	 (4.38614e-05+0j)	 (4.38614e-05+0j)	 (0.000126328+0j)	 (0.000126328+0j)
 (-26.75+0.1j)	 (4.39437e-05+0j)	 (4.39437e-05+0j)	 (0.000127427+0j)	 (0.000127427+0j)
 (-26.725+0.1j)	 (4.40262e-05+0j)	 (4.40262e-05+0j)	 (0.000128528+0j)	 (0.000128528+0j)
 (-26.7+0.1j)	 (4.41089e-05+0j)	 (4.41089e-05+0j)	 (0.00012963+0j)	 (0.00012963+0j)
 (-26.675+0.1j)	 (4.41918e-05+0j)	 (4.41918e-05+0j)	 (0.000130735+0j)	 (0.000130735+0j)
 (-26.65+0.1j)	 (4.4275e-05+0j)	 (4.4275e-05+0j)	 (0.000131842+0j)	 (0.000131842+0j)
 (-26.625+0.1j)	 (4.43585e-05+0j)	 (4.43585e-05+0j)	 (0.000132951+0j)	 (0.000132951+0j)
 (-26.6+0.1j)	 (4.44421e-05+0j)	 (4.44421e-05+0j)	 (0.000134062+0j)	 (0.000134062+0j)
 (-26.575+0.1j)	 (4.4526e-05+0j)	 (4.4526e-05+0j)	 (0.000135175+0j)	 (0.000135175+0j)
