w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-26.76+0.12j)	 (4.49302e-05+0j)	 (4.49302e-05+0j)	 (0.000130783+0j)	 (0.000130783+0j)
 (-26.73+0.12j)	 (4.50256e-05+0j)	 (4.50256e-05+0j)	 (0.000132134+0j)	 (0.000132134+0j)
 (-26.7+0.12j)	 (4.51212e-05+0j)	 (4.51212e-05+0j)	 (0.000133488+0j)	 (0.000133488+0j)
 (-26.67+0.12j)	 (4.52172e-05+0j)	 (4.52172e-05+0j)	 (0.000134844+0j)	 (0.000134844+0j)
 (-26.64+0.12j)	 (4.53135e-05+0j)	 (4.53135e-05+0j)	 (0.000136203+0j)	 (0.000136203+0j)
 (-26.61+0.12j)	 (4.54101e-05+0j)	 (4.54101e-05+0j)	 (0.000137566+0j)	 (0.000137566+0j)
 (-26.58+0.12j)	 (4.5507e-05+0j)	 (4.5507e-05+0j)	 (0.000138931+0j)	 (0.000138931+0j)
 (-26.55+0.12j)	 (4.56042e-05+0j)	 (4.56042e-05+0j)	 (0.000140299+0j)	 (0.000140299+0j)
 (-26.52+0.12j)	 (4.57018e-05+0j)	 (4.57018e-05+0j)	 (0.00014167+0j)	 (0.00014167+0j)
 (-26.49+0.12j)	 (4.57997e-05+0j)	 (4.57997e-05+0j)	 (0.000143044+0j)	 (0.000143044+0j)
 (-26.46+0.12j)	 (4.58979e-05+0j)	 (4.58979e-05+0j)	 (0.000144421+0j)	 (0.000144421+0j)
 (-26.43+0.12j)	 (4.59964e-05+0j)	 (4.59964e-05+0j)	 (0.000145801+0j)	 (0.000145801+0j)
 (-26.4+0.12j)	 (4.60952e-05+0j)	 (4.60952e-05+0j)	 (0.000147184+0j)	 (0.000147184+0j)
 (-26.37+0.12j)	 (4.61944e-05+0j)	 (4.61944e-05+0j)	 (0.00014857+0j)	 (0.00014857+0j)
 (-26.34+0.12j)	 (4.62938e-05+0j)	 (4.62938e-05+0j)	 (0.000149958+0j)	 (0.000149958+0j)
 (-26.31+0.12j)	 (4.63937e-05+0j)	 (4.63937e-05+0j)	 (0.00015135+0j)	 (0.00015135+0j)
 (-26.28+0.12j)	 (4.64938e-05+0j)	 (4.64938e-05+0j)	 (0.000152745+0j)	 (0.000152745+0j)
 (-26.25+0.12j)	 (4.65943e-05+0j)	 (4.65943e-05+0j)	 (0.000154143+0j)	 (0.000154143+0j)
 (-26.22+0.12j)	 (4.66951e-05+0j)	 (4.66951e-05+0j)	 (0.000155544+0j)	 (0.000155544+0j)
 (-26.19+0.12j)	 (4.67962e-05+0j)	 (4.67962e-05+0j)	 (0.000156948+0j)	 (0.000156948+0j)
 (-26.16+0.12j)	 (4.68977e-05+0j)	 (4.68977e-05+0j)	 (0.000158355+0j)	 (0.000158355+0j)
