w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-27.875+0.1j)	 (4.02214e-05+0j)	 (4.02214e-05+0j)	 (7.94919e-05+0j)	 (7.94919e-05+0j)
 (-27.85+0.1j)	 (4.02935e-05+0j)	 (4.02935e-05+0j)	 (8.04992e-05+0j)	 (8.04992e-05+0j)
 (-27.825+0.1j)	 (4.03659e-05+0j)	 (4.03659e-05+0j)	 (8.15083e-05+0j)	 (8.15083e-05+0j)
 (-27.8+0.1j)	 (4.04385e-05+0j)	 (4.04385e-05+0j)	 (8.25193e-05+0j)	 (8.25193e-05+0j)
 (-27.775+0.1j)	 (4.05113e-05+0j)	 (4.05113e-05+0j)	 (8.35321e-05+0j)	 (8.35321e-05+0j)
 (-27.75+0.1j)	 (4.05842e-05+0j)	 (4.05842e-05+0j)	 (8.45467e-05+0j)	 (8.45467e-05+0j)
 (-27.725+0.1j)	 (4.06574e-05+0j)	 (4.06574e-05+0j)	 (8.55631e-05+0j)	 (8.55631e-05+0j)
 (-27.7+0.1j)	 (4.07308e-05+0j)	 (4.07308e-05+0j)	 (8.65814e-05+0j)	 (8.65814e-05+0j)
 (-27.675+0.1j)	 (4.08043e-05+0j)	 (4.08043e-05+0j)	 (8.76015e-05+0j)	 (8.76015e-05+0j)
 (-27.65+0.1j)	 (4.08781e-05+0j)	 (4.08781e-05+0j)	 (8.86235e-05+0j)	 (8.86235e-05+0j)
 (-27.625+0.1j)	 (4.09521e-05+0j)	 (4.09521e-05+0j)	 (8.96473e-05+0j)	 (8.96473e-05+0j)
 (-27.6+0.1j)	 (4.10262e-05+0j)	 (4.10262e-05+0j)	 (9.06729e-05+0j)	 (9.06729e-05+0j)
 (-27.575+0.1j)	 (4.11006e-05+0j)	 (4.11006e-05+0j)	 (9.17004e-05+0j)	 (9.17004e-05+0j)
 (-27.55+0.1j)	 (4.11752e-05+0j)	 (4.11752e-05+0j)	 (9.27298e-05+0j)	 (9.27298e-05+0j)
 (-27.525+0.1j)	 (4.12499e-05+0j)	 (4.12499e-05+0j)	 (9.37611e-05+0j)	 (9.37611e-05+0j)
 (-27.5+0.1j)	 (4.13249e-05+0j)	 (4.13249e-05+0j)	 (9.47942e-05+0j)	 (9.47942e-05+0j)
 (-27.475+0.1j)	 (4.14001e-05+0j)	 (4.14001e-05+0j)	 (9.58292e-05+0j)	 (9.58292e-05+0j)
 (-27.45+0.1j)	 (4.14755e-05+0j)	 (4.14755e-05+0j)	 (9.68661e-05+0j)	 (9.68661e-05+0j)
 (-27.425+0.1j)	 (4.15511e-05+0j)	 (4.15511e-05+0j)	 (9.79049e-05+0j)	 (9.79049e-05+0j)
 (-27.4+0.1j)	 (4.16269e-05+0j)	 (4.16269e-05+0j)	 (9.89455e-05+0j)	 (9.89455e-05+0j)
 (-27.375+0.1j)	 (4.1703e-05+0j)	 (4.1703e-05+0j)	 (9.99881e-05+0j)	 (9.99881e-05+0j)
 (-27.35+0.1j)	 (4.17792e-05+0j)	 (4.17792e-05+0j)	 (0.000101033+0j)	 (0.000101033+0j)
 (-27.325+0.1j)	 (4.18556e-05+0j)	 (4.18556e-05+0j)	 (0.000102079+0j)	 (0.000102079+0j)
 (-27.3+0.1j)	 (4.19323e-05+0j)	 (4.19323e-05+0j)	 (0.000103127+0j)	 (0.000103127+0j)
 (-27.275+0.1j)	 (4.20091e-05+0j)	 (4.20091e-05+0j)	 (0.000104178+0j)	 (0.000104178+0j)
 (-27.25+0.1j)	 (4.20862e-05+0j)	 (4.20862e-05+0j)	 (0.00010523+0j)	 (0.00010523+0j)
 (-27.225+0.1j)	 (4.21635e-05+0j)	 (4.21635e-05+0j)	 (0.000106284+0j)	 (0.000106284+0j)
 (-27.2+0.1j)	 (4.2241e-05+0j)	 (4.2241e-05+0j)	 (0.00010734+0j)	 (0.00010734+0j)
 (-27.175+0.1j)	 (4.23187e-05+0j)	 (4.23187e-05+0j)	 (0.000108398+0j)	 (0.000108398+0j)
 (-27.15+0.1j)	 (4.23967e-05+0j)	 (4.23967e-05+0j)	 (0.000109458+0j)	 (0.000109458+0j)
 (-27.125+0.1j)	 (4.24748e-05+0j)	 (4.24748e-05+0j)	 (0.00011052+0j)	 (0.00011052+0j)
 (-27.1+0.1j)	 (4.25532e-05+0j)	 (4.25532e-05+0j)	 (0.000111583+0j)	 (0.000111583+0j)
 (-27.075+0.1j)	 (4.26318e-05+0j)	 (4.26318e-05+0j)	 (0.000112649+0j)	 (0.000112649+0j)
 (-27.05+0.1j)	 (4.27106e-05+0j)	 (4.27106e-05+0j)	 (0.000113717+0j)	 (0.000113717+0j)
 (-27.025+0.1j)	 (4.27896e-05+0j)	 (4.27896e-05+0j)	 (0.000114787+0j)	 (0.000114787+0j)
 (-27+0.1j)	 (4.28689e-05+0j)	 (4.28689e-05+0j)	 (0.000115858+0j)	 (0.000115858+0j)
 (-26.975+0.1j)	 (4.29483e-05+0j)	 (4.29483e-05+0j)	 (0.000116932+0j)	 (0.000116932+0j)
 (-26.95+0.1j)	 (4.3028e-05+0j)	 (4.3028e-05+0j)	 (0.000118008+0j)	 (0.000118008+0j)
 (-26.925+0.1j)	 (4.31079e-05+0j)	 (4.31079e-05+0j)	 (0.000119085+0j)	 (0.000119085+0j)
 (-26.9+0.1j)	 (4.31881e-05+0j)	 (4.31881e-05+0j)	 (0.000120165+0j)	 (0.000120165+0j)
 (-26.875+0.1j)	 (4.32684e-05+0j)	 (4.32684e-05+0j)	 (0.000121247+0j)	 (0.000121247+0j)
 (-26.85+0.1j)	 (4.3349e-05+0j)	 (4.3349e-05+0j)	 (0.000122331+0j)	 (0.000122331+0j)
 (-26.825+0.1j)	 (4.34298e-05+0j)	 (4.34298e-05+0j)	 (0.000123416+0j)	 (0.000123416+0j)
 (-26.8+0.1j)	 (4.35109e-05+0j)	 (4.35109e-05+0j)	 (0.000124504+0j)	 (0.000124504+0j)
 (-26.775+0.1j)	 (4.35922e-05+0j)	 (4.35922e-05+0j)	 (0.000125594+0j)	 (0.000125594+0j)
 (-26.75+0.1j)	 (4.36737e-05+0j)	 (4.36737e-05+0j)	 (0.000126686+0j)	 (0.000126686+0j)
 (-26.725+0.1j)	 (4.37554e-05+0j)	 (4.37554e-05+0j)	 (0.00012778+0j)	 (0.00012778+0j)
 (-26.7+0.1j)	 (4.38374e-05+0j)	 (4.38374e-05+0j)	 (0.000128876+0j)	 (0.000128876+0j)
 (-26.675+0.1j)	 (4.39195e-05+0j)	 (4.39195e-05+0j)	 (0.000129974+0j)	 (0.000129974+0j)
 (-26.65+0.1j)	 (4.4002e-05+0j)	 (4.4002e-05+0j)	 (0.000131074+0j)	 (0.000131074+0j)
 (-26.625+0.1j)	 (4.40846e-05+0j)	 (4.40846e-05+0j)	 (0.000132176+0j)	 (0.000132176+0j)
 (-26.6+0.1j)	 (4.41675e-05+0j)	 (4.41675e-05+0j)	 (0.00013328+0j)	 (0.00013328+0j)
 (-26.575+0.1j)	 (4.42507e-05+0j)	 (4.42507e-05+0j)	 (0.000134386+0j)	 (0.000134386+0j)
 (-26.55+0.1j)	 (4.4334e-05+0j)	 (4.4334e-05+0j)	 (0.000135495+0j)	 (0.000135495+0j)
 (-26.525+0.1j)	 (4.44176e-05+0j)	 (4.44176e-05+0j)	 (0.000136605+0j)	 (0.000136605+0j)
 (-26.5+0.1j)	 (4.45015e-05+0j)	 (4.45015e-05+0j)	 (0.000137718+0j)	 (0.000137718+0j)
 (-26.475+0.1j)	 (4.45856e-05+0j)	 (4.45856e-05+0j)	 (0.000138832+0j)	 (0.000138832+0j)
 (-26.45+0.1j)	 (4.46699e-05+0j)	 (4.46699e-05+0j)	 (0.000139949+0j)	 (0.000139949+0j)
 (-26.425+0.1j)	 (4.47544e-05+0j)	 (4.47544e-05+0j)	 (0.000141068+0j)	 (0.000141068+0j)
 (-26.4+0.1j)	 (4.48392e-05+0j)	 (4.48392e-05+0j)	 (0.000142189+0j)	 (0.000142189+0j)
 (-26.375+0.1j)	 (4.49243e-05+0j)	 (4.49243e-05+0j)	 (0.000143312+0j)	 (0.000143312+0j)
 (-26.35+0.1j)	 (4.50096e-05+0j)	 (4.50096e-05+0j)	 (0.000144437+0j)	 (0.000144437+0j)
 (-26.325+0.1j)	 (4.50951e-05+0j)	 (4.50951e-05+0j)	 (0.000145564+0j)	 (0.000145564+0j)
 (-26.3+0.1j)	 (4.51809e-05+0j)	 (4.51809e-05+0j)	 (0.000146694+0j)	 (0.000146694+0j)
 (-26.275+0.1j)	 (4.52669e-05+0j)	 (4.52669e-05+0j)	 (0.000147826+0j)	 (0.000147826+0j)
 (-26.25+0.1j)	 (4.53532e-05+0j)	 (4.53532e-05+0j)	 (0.00014896+0j)	 (0.00014896+0j)
 (-26.225+0.1j)	 (4.54397e-05+0j)	 (4.54397e-05+0j)	 (0.000150096+0j)	 (0.000150096+0j)
 (-26.2+0.1j)	 (4.55265e-05+0j)	 (4.55265e-05+0j)	 (0.000151234+0j)	 (0.000151234+0j)
 (-26.175+0.1j)	 (4.56135e-05+0j)	 (4.56135e-05+0j)	 (0.000152374+0j)	 (0.000152374+0j)
 (-26.15+0.1j)	 (4.57008e-05+0j)	 (4.57008e-05+0j)	 (0.000153517+0j)	 (0.000153517+0j)
 (-26.125+0.1j)	 (4.57883e-05+0j)	 (4.57883e-05+0j)	 (0.000154661+0j)	 (0.000154661+0j)
 (-26.1+0.1j)	 (4.58761e-05+0j)	 (4.58761e-05+0j)	 (0.000155808+0j)	 (0.000155808+0j)
 (-26.075+0.1j)	 (4.59641e-05+0j)	 (4.59641e-05+0j)	 (0.000156957+0j)	 (0.000156957+0j)
 (-26.05+0.1j)	 (4.60524e-05+0j)	 (4.60524e-05+0j)	 (0.000158109+0j)	 (0.000158109+0j)
 (-26.025+0.1j)	 (4.61409e-05+0j)	 (4.61409e-05+0j)	 (0.000159262+0j)	 (0.000159262+0j)
 (-26+0.1j)	 (4.62297e-05+0j)	 (4.62297e-05+0j)	 (0.000160418+0j)	 (0.000160418+0j)
 (-25.975+0.1j)	 (4.63188e-05+0j)	 (4.63188e-05+0j)	 (0.000161576+0j)	 (0.000161576+0j)
 (-25.95+0.1j)	 (4.64081e-05+0j)	 (4.64081e-05+0j)	 (0.000162736+0j)	 (0.000162736+0j)
 (-25.925+0.1j)	 (4.64977e-05+0j)	 (4.64977e-05+0j)	 (0.000163898+0j)	 (0.000163898+0j)
 (-25.9+0.1j)	 (4.65875e-05+0j)	 (4.65875e-05+0j)	 (0.000165063+0j)	 (0.000165063+0j)
 (-25.875+0.1j)	 (4.66776e-05+0j)	 (4.66776e-05+0j)	 (0.00016623+0j)	 (0.00016623+0j)
 (-25.85+0.1j)	 (4.6768e-05+0j)	 (4.6768e-05+0j)	 (0.000167399+0j)	 (0.000167399+0j)
 (-25.825+0.1j)	 (4.68586e-05+0j)	 (4.68586e-05+0j)	 (0.000168571+0j)	 (0.000168571+0j)
 (-25.8+0.1j)	 (4.69495e-05+0j)	 (4.69495e-05+0j)	 (0.000169744+0j)	 (0.000169744+0j)
 (-25.775+0.1j)	 (4.70407e-05+0j)	 (4.70407e-05+0j)	 (0.00017092+0j)	 (0.00017092+0j)
 (-25.75+0.1j)	 (4.71321e-05+0j)	 (4.71321e-05+0j)	 (0.000172099+0j)	 (0.000172099+0j)
 (-25.725+0.1j)	 (4.72238e-05+0j)	 (4.72238e-05+0j)	 (0.000173279+0j)	 (0.000173279+0j)
 (-25.7+0.1j)	 (4.73158e-05+0j)	 (4.73158e-05+0j)	 (0.000174462+0j)	 (0.000174462+0j)
 (-25.675+0.1j)	 (4.7408e-05+0j)	 (4.7408e-05+0j)	 (0.000175647+0j)	 (0.000175647+0j)
 (-25.65+0.1j)	 (4.75005e-05+0j)	 (4.75005e-05+0j)	 (0.000176835+0j)	 (0.000176835+0j)
 (-25.625+0.1j)	 (4.75933e-05+0j)	 (4.75933e-05+0j)	 (0.000178025+0j)	 (0.000178025+0j)
 (-25.6+0.1j)	 (4.76864e-05+0j)	 (4.76864e-05+0j)	 (0.000179217+0j)	 (0.000179217+0j)
 (-25.575+0.1j)	 (4.77797e-05+0j)	 (4.77797e-05+0j)	 (0.000180411+0j)	 (0.000180411+0j)
 (-25.55+0.1j)	 (4.78733e-05+0j)	 (4.78733e-05+0j)	 (0.000181608+0j)	 (0.000181608+0j)
 (-25.525+0.1j)	 (4.79672e-05+0j)	 (4.79672e-05+0j)	 (0.000182807+0j)	 (0.000182807+0j)
 (-25.5+0.1j)	 (4.80614e-05+0j)	 (4.80614e-05+0j)	 (0.000184009+0j)	 (0.000184009+0j)
 (-25.475+0.1j)	 (4.81558e-05+0j)	 (4.81558e-05+0j)	 (0.000185213+0j)	 (0.000185213+0j)
 (-25.45+0.1j)	 (4.82505e-05+0j)	 (4.82505e-05+0j)	 (0.000186419+0j)	 (0.000186419+0j)
 (-25.425+0.1j)	 (4.83455e-05+0j)	 (4.83455e-05+0j)	 (0.000187628+0j)	 (0.000187628+0j)
 (-25.4+0.1j)	 (4.84408e-05+0j)	 (4.84408e-05+0j)	 (0.000188839+0j)	 (0.000188839+0j)
 (-25.375+0.1j)	 (4.85364e-05+0j)	 (4.85364e-05+0j)	 (0.000190052+0j)	 (0.000190052+0j)
 (-25.35+0.1j)	 (4.86322e-05+0j)	 (4.86322e-05+0j)	 (0.000191268+0j)	 (0.000191268+0j)
 (-25.325+0.1j)	 (4.87284e-05+0j)	 (4.87284e-05+0j)	 (0.000192486+0j)	 (0.000192486+0j)
 (-25.3+0.1j)	 (4.88248e-05+0j)	 (4.88248e-05+0j)	 (0.000193707+0j)	 (0.000193707+0j)
 (-25.275+0.1j)	 (4.89215e-05+0j)	 (4.89215e-05+0j)	 (0.00019493+0j)	 (0.00019493+0j)
 (-25.25+0.1j)	 (4.90185e-05+0j)	 (4.90185e-05+0j)	 (0.000196155+0j)	 (0.000196155+0j)
 (-25.225+0.1j)	 (4.91158e-05+0j)	 (4.91158e-05+0j)	 (0.000197383+0j)	 (0.000197383+0j)
 (-25.2+0.1j)	 (4.92134e-05+0j)	 (4.92134e-05+0j)	 (0.000198614+0j)	 (0.000198614+0j)
 (-25.175+0.1j)	 (4.93113e-05+0j)	 (4.93113e-05+0j)	 (0.000199846+0j)	 (0.000199846+0j)
 (-25.15+0.1j)	 (4.94095e-05+0j)	 (4.94095e-05+0j)	 (0.000201082+0j)	 (0.000201082+0j)
 (-25.125+0.1j)	 (4.95079e-05+0j)	 (4.95079e-05+0j)	 (0.000202319+0j)	 (0.000202319+0j)
 (-25.1+0.1j)	 (4.96067e-05+0j)	 (4.96067e-05+0j)	 (0.00020356+0j)	 (0.00020356+0j)
 (-25.075+0.1j)	 (4.97058e-05+0j)	 (4.97058e-05+0j)	 (0.000204802+0j)	 (0.000204802+0j)
 (-25.05+0.1j)	 (4.98051e-05+0j)	 (4.98051e-05+0j)	 (0.000206047+0j)	 (0.000206047+0j)
 (-25.025+0.1j)	 (4.99048e-05+0j)	 (4.99048e-05+0j)	 (0.000207295+0j)	 (0.000207295+0j)
 (-25+0.1j)	 (5.00048e-05+0j)	 (5.00048e-05+0j)	 (0.000208545+0j)	 (0.000208545+0j)
 (-24.975+0.1j)	 (5.0105e-05+0j)	 (5.0105e-05+0j)	 (0.000209798+0j)	 (0.000209798+0j)
 (-24.95+0.1j)	 (5.02056e-05+0j)	 (5.02056e-05+0j)	 (0.000211053+0j)	 (0.000211053+0j)
 (-24.925+0.1j)	 (5.03065e-05+0j)	 (5.03065e-05+0j)	 (0.00021231+0j)	 (0.00021231+0j)
 (-24.9+0.1j)	 (5.04077e-05+0j)	 (5.04077e-05+0j)	 (0.000213571+0j)	 (0.000213571+0j)
 (-24.875+0.1j)	 (5.05091e-05+0j)	 (5.05091e-05+0j)	 (0.000214833+0j)	 (0.000214833+0j)
 (-24.85+0.1j)	 (5.06109e-05+0j)	 (5.06109e-05+0j)	 (0.000216099+0j)	 (0.000216099+0j)
