w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-27.875+0.1j)	 (4.16604e-05+0j)	 (4.16604e-05+0j)	 (8.22354e-05+0j)	 (8.22354e-05+0j)
 (-27.85+0.1j)	 (4.17365e-05+0j)	 (4.17365e-05+0j)	 (8.32788e-05+0j)	 (8.32788e-05+0j)
 (-27.825+0.1j)	 (4.18127e-05+0j)	 (4.18127e-05+0j)	 (8.43241e-05+0j)	 (8.43241e-05+0j)
 (-27.8+0.1j)	 (4.18892e-05+0j)	 (4.18892e-05+0j)	 (8.53714e-05+0j)	 (8.53714e-05+0j)
 (-27.775+0.1j)	 (4.19659e-05+0j)	 (4.19659e-05+0j)	 (8.64205e-05+0j)	 (8.64205e-05+0j)
 (-27.75+0.1j)	 (4.20429e-05+0j)	 (4.20429e-05+0j)	 (8.74716e-05+0j)	 (8.74716e-05+0j)
 (-27.725+0.1j)	 (4.212e-05+0j)	 (4.212e-05+0j)	 (8.85246e-05+0j)	 (8.85246e-05+0j)
 (-27.7+0.1j)	 (4.21973e-05+0j)	 (4.21973e-05+0j)	 (8.95795e-05+0j)	 (8.95795e-05+0j)
 (-27.675+0.1j)	 (4.22749e-05+0j)	 (4.22749e-05+0j)	 (9.06364e-05+0j)	 (9.06364e-05+0j)
 (-27.65+0.1j)	 (4.23526e-05+0j)	 (4.23526e-05+0j)	 (9.16952e-05+0j)	 (9.16952e-05+0j)
 (-27.625+0.1j)	 (4.24306e-05+0j)	 (4.24306e-05+0j)	 (9.2756e-05+0j)	 (9.2756e-05+0j)
 (-27.6+0.1j)	 (4.25088e-05+0j)	 (4.25088e-05+0j)	 (9.38187e-05+0j)	 (9.38187e-05+0j)
 (-27.575+0.1j)	 (4.25873e-05+0j)	 (4.25873e-05+0j)	 (9.48834e-05+0j)	 (9.48834e-05+0j)
 (-27.55+0.1j)	 (4.26659e-05+0j)	 (4.26659e-05+0j)	 (9.595e-05+0j)	 (9.595e-05+0j)
 (-27.525+0.1j)	 (4.27448e-05+0j)	 (4.27448e-05+0j)	 (9.70186e-05+0j)	 (9.70186e-05+0j)
 (-27.5+0.1j)	 (4.28238e-05+0j)	 (4.28238e-05+0j)	 (9.80892e-05+0j)	 (9.80892e-05+0j)
 (-27.475+0.1j)	 (4.29031e-05+0j)	 (4.29031e-05+0j)	 (9.91618e-05+0j)	 (9.91618e-05+0j)
 (-27.45+0.1j)	 (4.29827e-05+0j)	 (4.29827e-05+0j)	 (0.000100236+0j)	 (0.000100236+0j)
 (-27.425+0.1j)	 (4.30624e-05+0j)	 (4.30624e-05+0j)	 (0.000101313+0j)	 (0.000101313+0j)
 (-27.4+0.1j)	 (4.31424e-05+0j)	 (4.31424e-05+0j)	 (0.000102391+0j)	 (0.000102391+0j)
 (-27.375+0.1j)	 (4.32226e-05+0j)	 (4.32226e-05+0j)	 (0.000103472+0j)	 (0.000103472+0j)
 (-27.35+0.1j)	 (4.3303e-05+0j)	 (4.3303e-05+0j)	 (0.000104555+0j)	 (0.000104555+0j)
 (-27.325+0.1j)	 (4.33836e-05+0j)	 (4.33836e-05+0j)	 (0.000105639+0j)	 (0.000105639+0j)
 (-27.3+0.1j)	 (4.34645e-05+0j)	 (4.34645e-05+0j)	 (0.000106726+0j)	 (0.000106726+0j)
 (-27.275+0.1j)	 (4.35456e-05+0j)	 (4.35456e-05+0j)	 (0.000107814+0j)	 (0.000107814+0j)
 (-27.25+0.1j)	 (4.36269e-05+0j)	 (4.36269e-05+0j)	 (0.000108905+0j)	 (0.000108905+0j)
 (-27.225+0.1j)	 (4.37084e-05+0j)	 (4.37084e-05+0j)	 (0.000109998+0j)	 (0.000109998+0j)
